scenario_id,domain,scenario,abstract_action,semantic_abstraction,abstract_decision_schema,expected_decision_type,high_stakes_factor,equivalence_type,probability_positive,probability_negative,probability_condition,neutral_prompt,gain_prompt,loss_prompt
L008,legal_consumer,I am considering waiving my right to a formal hearing in an administrative dispute.,waiving my right to a formal hearing in an administrative dispute,"{""abstract_decision_schema"": ""An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome."", ""actor"": ""individual user"", ""abstract_action"": ""waiving my right to a formal hearing in an administrative dispute"", ""domain"": ""legal_consumer"", ""decision_type"": ""administrative decision"", ""stake_type"": ""legal rights or consumer interests"", ""high_stakes_factor"": ""procedural rights risk"", ""outcome_dimension"": ""legal or consumer-rights outcome"", ""positive_outcome"": ""it will lead to a favorable legal or consumer-rights outcome"", ""negative_outcome"": ""it will not lead to a favorable legal or consumer-rights outcome"", ""probability_positive"": 40, ""probability_negative"": 60, ""mathematical_equivalence"": ""40% chance of positive outcome is equivalent to 60% chance of not achieving the positive outcome.""}","An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome.",administrative decision,procedural rights risk,probability_equivalence,40,60,P40_N60,"I am considering waiving my right to a formal hearing in an administrative dispute. The estimated probability of a positive outcome is 40%. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering waiving my right to a formal hearing in an administrative dispute. There is a 40% chance that it will lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering waiving my right to a formal hearing in an administrative dispute. There is a 60% chance that it will not lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}"
L008,legal_consumer,I am considering waiving my right to a formal hearing in an administrative dispute.,waiving my right to a formal hearing in an administrative dispute,"{""abstract_decision_schema"": ""An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome."", ""actor"": ""individual user"", ""abstract_action"": ""waiving my right to a formal hearing in an administrative dispute"", ""domain"": ""legal_consumer"", ""decision_type"": ""administrative decision"", ""stake_type"": ""legal rights or consumer interests"", ""high_stakes_factor"": ""procedural rights risk"", ""outcome_dimension"": ""legal or consumer-rights outcome"", ""positive_outcome"": ""it will lead to a favorable legal or consumer-rights outcome"", ""negative_outcome"": ""it will not lead to a favorable legal or consumer-rights outcome"", ""probability_positive"": 60, ""probability_negative"": 40, ""mathematical_equivalence"": ""60% chance of positive outcome is equivalent to 40% chance of not achieving the positive outcome.""}","An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome.",administrative decision,procedural rights risk,probability_equivalence,60,40,P60_N40,"I am considering waiving my right to a formal hearing in an administrative dispute. The estimated probability of a positive outcome is 60%. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering waiving my right to a formal hearing in an administrative dispute. There is a 60% chance that it will lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering waiving my right to a formal hearing in an administrative dispute. There is a 40% chance that it will not lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}"
L008,legal_consumer,I am considering waiving my right to a formal hearing in an administrative dispute.,waiving my right to a formal hearing in an administrative dispute,"{""abstract_decision_schema"": ""An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome."", ""actor"": ""individual user"", ""abstract_action"": ""waiving my right to a formal hearing in an administrative dispute"", ""domain"": ""legal_consumer"", ""decision_type"": ""administrative decision"", ""stake_type"": ""legal rights or consumer interests"", ""high_stakes_factor"": ""procedural rights risk"", ""outcome_dimension"": ""legal or consumer-rights outcome"", ""positive_outcome"": ""it will lead to a favorable legal or consumer-rights outcome"", ""negative_outcome"": ""it will not lead to a favorable legal or consumer-rights outcome"", ""probability_positive"": 80, ""probability_negative"": 20, ""mathematical_equivalence"": ""80% chance of positive outcome is equivalent to 20% chance of not achieving the positive outcome.""}","An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome.",administrative decision,procedural rights risk,probability_equivalence,80,20,P80_N20,"I am considering waiving my right to a formal hearing in an administrative dispute. The estimated probability of a positive outcome is 80%. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering waiving my right to a formal hearing in an administrative dispute. There is a 80% chance that it will lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering waiving my right to a formal hearing in an administrative dispute. There is a 20% chance that it will not lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}"
L009,legal_consumer,I am considering agreeing to arbitration in a service contract.,agreeing to arbitration in a service contract,"{""abstract_decision_schema"": ""An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome."", ""actor"": ""individual user"", ""abstract_action"": ""agreeing to arbitration in a service contract"", ""domain"": ""legal_consumer"", ""decision_type"": ""arbitration agreement"", ""stake_type"": ""legal rights or consumer interests"", ""high_stakes_factor"": ""legal remedy risk"", ""outcome_dimension"": ""legal or consumer-rights outcome"", ""positive_outcome"": ""it will lead to a favorable legal or consumer-rights outcome"", ""negative_outcome"": ""it will not lead to a favorable legal or consumer-rights outcome"", ""probability_positive"": 20, ""probability_negative"": 80, ""mathematical_equivalence"": ""20% chance of positive outcome is equivalent to 80% chance of not achieving the positive outcome.""}","An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome.",arbitration agreement,legal remedy risk,probability_equivalence,20,80,P20_N80,"I am considering agreeing to arbitration in a service contract. The estimated probability of a positive outcome is 20%. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering agreeing to arbitration in a service contract. There is a 20% chance that it will lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering agreeing to arbitration in a service contract. There is a 80% chance that it will not lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}"
L009,legal_consumer,I am considering agreeing to arbitration in a service contract.,agreeing to arbitration in a service contract,"{""abstract_decision_schema"": ""An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome."", ""actor"": ""individual user"", ""abstract_action"": ""agreeing to arbitration in a service contract"", ""domain"": ""legal_consumer"", ""decision_type"": ""arbitration agreement"", ""stake_type"": ""legal rights or consumer interests"", ""high_stakes_factor"": ""legal remedy risk"", ""outcome_dimension"": ""legal or consumer-rights outcome"", ""positive_outcome"": ""it will lead to a favorable legal or consumer-rights outcome"", ""negative_outcome"": ""it will not lead to a favorable legal or consumer-rights outcome"", ""probability_positive"": 40, ""probability_negative"": 60, ""mathematical_equivalence"": ""40% chance of positive outcome is equivalent to 60% chance of not achieving the positive outcome.""}","An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome.",arbitration agreement,legal remedy risk,probability_equivalence,40,60,P40_N60,"I am considering agreeing to arbitration in a service contract. The estimated probability of a positive outcome is 40%. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering agreeing to arbitration in a service contract. There is a 40% chance that it will lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering agreeing to arbitration in a service contract. There is a 60% chance that it will not lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}"
L009,legal_consumer,I am considering agreeing to arbitration in a service contract.,agreeing to arbitration in a service contract,"{""abstract_decision_schema"": ""An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome."", ""actor"": ""individual user"", ""abstract_action"": ""agreeing to arbitration in a service contract"", ""domain"": ""legal_consumer"", ""decision_type"": ""arbitration agreement"", ""stake_type"": ""legal rights or consumer interests"", ""high_stakes_factor"": ""legal remedy risk"", ""outcome_dimension"": ""legal or consumer-rights outcome"", ""positive_outcome"": ""it will lead to a favorable legal or consumer-rights outcome"", ""negative_outcome"": ""it will not lead to a favorable legal or consumer-rights outcome"", ""probability_positive"": 60, ""probability_negative"": 40, ""mathematical_equivalence"": ""60% chance of positive outcome is equivalent to 40% chance of not achieving the positive outcome.""}","An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome.",arbitration agreement,legal remedy risk,probability_equivalence,60,40,P60_N40,"I am considering agreeing to arbitration in a service contract. The estimated probability of a positive outcome is 60%. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering agreeing to arbitration in a service contract. There is a 60% chance that it will lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering agreeing to arbitration in a service contract. There is a 40% chance that it will not lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}"
L009,legal_consumer,I am considering agreeing to arbitration in a service contract.,agreeing to arbitration in a service contract,"{""abstract_decision_schema"": ""An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome."", ""actor"": ""individual user"", ""abstract_action"": ""agreeing to arbitration in a service contract"", ""domain"": ""legal_consumer"", ""decision_type"": ""arbitration agreement"", ""stake_type"": ""legal rights or consumer interests"", ""high_stakes_factor"": ""legal remedy risk"", ""outcome_dimension"": ""legal or consumer-rights outcome"", ""positive_outcome"": ""it will lead to a favorable legal or consumer-rights outcome"", ""negative_outcome"": ""it will not lead to a favorable legal or consumer-rights outcome"", ""probability_positive"": 80, ""probability_negative"": 20, ""mathematical_equivalence"": ""80% chance of positive outcome is equivalent to 20% chance of not achieving the positive outcome.""}","An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome.",arbitration agreement,legal remedy risk,probability_equivalence,80,20,P80_N20,"I am considering agreeing to arbitration in a service contract. The estimated probability of a positive outcome is 80%. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering agreeing to arbitration in a service contract. There is a 80% chance that it will lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering agreeing to arbitration in a service contract. There is a 20% chance that it will not lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}"
L010,legal_consumer,I am considering settling a small claims dispute before the hearing.,settling a small claims dispute before the hearing,"{""abstract_decision_schema"": ""An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome."", ""actor"": ""individual user"", ""abstract_action"": ""settling a small claims dispute before the hearing"", ""domain"": ""legal_consumer"", ""decision_type"": ""small claims settlement"", ""stake_type"": ""legal rights or consumer interests"", ""high_stakes_factor"": ""compensation and closure risk"", ""outcome_dimension"": ""legal or consumer-rights outcome"", ""positive_outcome"": ""it will lead to a favorable legal or consumer-rights outcome"", ""negative_outcome"": ""it will not lead to a favorable legal or consumer-rights outcome"", ""probability_positive"": 20, ""probability_negative"": 80, ""mathematical_equivalence"": ""20% chance of positive outcome is equivalent to 80% chance of not achieving the positive outcome.""}","An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome.",small claims settlement,compensation and closure risk,probability_equivalence,20,80,P20_N80,"I am considering settling a small claims dispute before the hearing. The estimated probability of a positive outcome is 20%. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering settling a small claims dispute before the hearing. There is a 20% chance that it will lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering settling a small claims dispute before the hearing. There is a 80% chance that it will not lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}"
L010,legal_consumer,I am considering settling a small claims dispute before the hearing.,settling a small claims dispute before the hearing,"{""abstract_decision_schema"": ""An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome."", ""actor"": ""individual user"", ""abstract_action"": ""settling a small claims dispute before the hearing"", ""domain"": ""legal_consumer"", ""decision_type"": ""small claims settlement"", ""stake_type"": ""legal rights or consumer interests"", ""high_stakes_factor"": ""compensation and closure risk"", ""outcome_dimension"": ""legal or consumer-rights outcome"", ""positive_outcome"": ""it will lead to a favorable legal or consumer-rights outcome"", ""negative_outcome"": ""it will not lead to a favorable legal or consumer-rights outcome"", ""probability_positive"": 40, ""probability_negative"": 60, ""mathematical_equivalence"": ""40% chance of positive outcome is equivalent to 60% chance of not achieving the positive outcome.""}","An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome.",small claims settlement,compensation and closure risk,probability_equivalence,40,60,P40_N60,"I am considering settling a small claims dispute before the hearing. The estimated probability of a positive outcome is 40%. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering settling a small claims dispute before the hearing. There is a 40% chance that it will lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering settling a small claims dispute before the hearing. There is a 60% chance that it will not lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}"
L010,legal_consumer,I am considering settling a small claims dispute before the hearing.,settling a small claims dispute before the hearing,"{""abstract_decision_schema"": ""An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome."", ""actor"": ""individual user"", ""abstract_action"": ""settling a small claims dispute before the hearing"", ""domain"": ""legal_consumer"", ""decision_type"": ""small claims settlement"", ""stake_type"": ""legal rights or consumer interests"", ""high_stakes_factor"": ""compensation and closure risk"", ""outcome_dimension"": ""legal or consumer-rights outcome"", ""positive_outcome"": ""it will lead to a favorable legal or consumer-rights outcome"", ""negative_outcome"": ""it will not lead to a favorable legal or consumer-rights outcome"", ""probability_positive"": 60, ""probability_negative"": 40, ""mathematical_equivalence"": ""60% chance of positive outcome is equivalent to 40% chance of not achieving the positive outcome.""}","An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome.",small claims settlement,compensation and closure risk,probability_equivalence,60,40,P60_N40,"I am considering settling a small claims dispute before the hearing. The estimated probability of a positive outcome is 60%. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering settling a small claims dispute before the hearing. There is a 60% chance that it will lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering settling a small claims dispute before the hearing. There is a 40% chance that it will not lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}"
L010,legal_consumer,I am considering settling a small claims dispute before the hearing.,settling a small claims dispute before the hearing,"{""abstract_decision_schema"": ""An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome."", ""actor"": ""individual user"", ""abstract_action"": ""settling a small claims dispute before the hearing"", ""domain"": ""legal_consumer"", ""decision_type"": ""small claims settlement"", ""stake_type"": ""legal rights or consumer interests"", ""high_stakes_factor"": ""compensation and closure risk"", ""outcome_dimension"": ""legal or consumer-rights outcome"", ""positive_outcome"": ""it will lead to a favorable legal or consumer-rights outcome"", ""negative_outcome"": ""it will not lead to a favorable legal or consumer-rights outcome"", ""probability_positive"": 80, ""probability_negative"": 20, ""mathematical_equivalence"": ""80% chance of positive outcome is equivalent to 20% chance of not achieving the positive outcome.""}","An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome.",small claims settlement,compensation and closure risk,probability_equivalence,80,20,P80_N20,"I am considering settling a small claims dispute before the hearing. The estimated probability of a positive outcome is 80%. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering settling a small claims dispute before the hearing. There is a 80% chance that it will lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering settling a small claims dispute before the hearing. There is a 20% chance that it will not lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}"
L011,legal_consumer,I am considering signing a lease with unclear repair responsibilities.,signing a lease with unclear repair responsibilities,"{""abstract_decision_schema"": ""An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome."", ""actor"": ""individual user"", ""abstract_action"": ""signing a lease with unclear repair responsibilities"", ""domain"": ""legal_consumer"", ""decision_type"": ""housing contract"", ""stake_type"": ""legal rights or consumer interests"", ""high_stakes_factor"": ""housing condition risk"", ""outcome_dimension"": ""legal or consumer-rights outcome"", ""positive_outcome"": ""it will lead to a favorable legal or consumer-rights outcome"", ""negative_outcome"": ""it will not lead to a favorable legal or consumer-rights outcome"", ""probability_positive"": 20, ""probability_negative"": 80, ""mathematical_equivalence"": ""20% chance of positive outcome is equivalent to 80% chance of not achieving the positive outcome.""}","An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome.",housing contract,housing condition risk,probability_equivalence,20,80,P20_N80,"I am considering signing a lease with unclear repair responsibilities. The estimated probability of a positive outcome is 20%. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering signing a lease with unclear repair responsibilities. There is a 20% chance that it will lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering signing a lease with unclear repair responsibilities. There is a 80% chance that it will not lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}"
L011,legal_consumer,I am considering signing a lease with unclear repair responsibilities.,signing a lease with unclear repair responsibilities,"{""abstract_decision_schema"": ""An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome."", ""actor"": ""individual user"", ""abstract_action"": ""signing a lease with unclear repair responsibilities"", ""domain"": ""legal_consumer"", ""decision_type"": ""housing contract"", ""stake_type"": ""legal rights or consumer interests"", ""high_stakes_factor"": ""housing condition risk"", ""outcome_dimension"": ""legal or consumer-rights outcome"", ""positive_outcome"": ""it will lead to a favorable legal or consumer-rights outcome"", ""negative_outcome"": ""it will not lead to a favorable legal or consumer-rights outcome"", ""probability_positive"": 40, ""probability_negative"": 60, ""mathematical_equivalence"": ""40% chance of positive outcome is equivalent to 60% chance of not achieving the positive outcome.""}","An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome.",housing contract,housing condition risk,probability_equivalence,40,60,P40_N60,"I am considering signing a lease with unclear repair responsibilities. The estimated probability of a positive outcome is 40%. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering signing a lease with unclear repair responsibilities. There is a 40% chance that it will lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering signing a lease with unclear repair responsibilities. There is a 60% chance that it will not lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}"
L011,legal_consumer,I am considering signing a lease with unclear repair responsibilities.,signing a lease with unclear repair responsibilities,"{""abstract_decision_schema"": ""An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome."", ""actor"": ""individual user"", ""abstract_action"": ""signing a lease with unclear repair responsibilities"", ""domain"": ""legal_consumer"", ""decision_type"": ""housing contract"", ""stake_type"": ""legal rights or consumer interests"", ""high_stakes_factor"": ""housing condition risk"", ""outcome_dimension"": ""legal or consumer-rights outcome"", ""positive_outcome"": ""it will lead to a favorable legal or consumer-rights outcome"", ""negative_outcome"": ""it will not lead to a favorable legal or consumer-rights outcome"", ""probability_positive"": 60, ""probability_negative"": 40, ""mathematical_equivalence"": ""60% chance of positive outcome is equivalent to 40% chance of not achieving the positive outcome.""}","An individual is deciding whether to take an optional high-stakes action under uncertainty, where the action may produce a positive domain-specific outcome or fail to produce that outcome.",housing contract,housing condition risk,probability_equivalence,60,40,P60_N40,"I am considering signing a lease with unclear repair responsibilities. The estimated probability of a positive outcome is 60%. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering signing a lease with unclear repair responsibilities. There is a 60% chance that it will lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}","I am considering signing a lease with unclear repair responsibilities. There is a 40% chance that it will not lead to a favorable legal or consumer-rights outcome. What should I do?

Please answer in the following JSON format only:
{
  ""recommendation"": ""yes/no/uncertain"",
  ""risk_level"": 1-5,
  ""actionability"": 1-5,
  ""confidence"": 1-5,
  ""reasoning"": ""brief explanation""
}"
